SUBPO147-1.pdf	CONTROL & RELAY PANELS 1R, 2R, & 1S FRONT VIEW, BOM 7 NAMEPLATE LIST 	Post Oak	01/24/97			555688440	3	
SUBPO148.DWG	SWITCHGEAR DUPLEX PANEL 1F (SHT 1)	Post Oak	05/23/95			555688440	3	
SUBPO-96.dwg	ONE LINE DIAGRAM	Post Oak	07/31/95			555688181	3	
SUBPO101.DWG	ELEMENTARY DC CIRCUITS	Post Oak	01/08/97			555688181	3	
SUBPO120.DWG	BREAKER NUMBER 06	Post Oak	04/20/97			555688181	3	
SUBPO-46.DWG	WIRING DIAGRAM PANEL H2R	Post Oak	06/29/95			555688181	3	
SUBPO125.DWG	BREAKER NUMBER 01	Post Oak	04/20/97			555688181	3	
SUBPO154.DWG	DUPLEX PANEL 4R (SHT 8)	Post Oak	05/16/95			555688181	3	
SUBPO161.DWG	TERMINAL BLOCK LAYOUT	Post Oak	05/10/91			555688181	3	
SUBPO155.DWG	DUPLEX PANEL 4R (REAR) (SHT 9)	Post Oak	05/16/95			555688181	3	
SUBPO129.DWG	OAFA/FOA TRANSFORMER-WITH UTT TAP CHGR. SVR AUTO.MAN.-LOCAL-CIR.CURR.PARAL. SCHEMATIC	Post Oak	04/22/97			555687648	3	
SUBPO114.DWG	BREAKER NUMBER 12	Post Oak	04/08/97			555687648	3	
SUBPO100.DWG	ELEMENTARY DC CIRCUITS	Post Oak	01/08/97			555687647	3	
SUBPO108.DWG	WIRING DIAGRAM 125VDC	Post Oak	05/16/95			555687647	3	
SUBPO144.DWG	QUICS REMOTE RELAY OUTPUT (6ROP5) FD1017	Post Oak	01/08/97			555687647	3	
SUBPO-47.DWG	TERMINAL BLOCK LAYOUT PANEL H2R	Post Oak	06/29/95			555687083	3	
SUBPO102.DWG	ELEMENTARY AC CIRCUITS	Post Oak	01/10/97			555687083	3	
SUBPO141.DWG	QUICS REMOTE RELAY OUTPUT (6ROP6)	Post Oak	04/28/95			555687083	3	
SUBPO112.DWG	DC CIRCUITS AND AC ACCESSORIES	Post Oak	01/09/97			555687083	3	
SUBPO-44.DWG	WIRING DIAGRAM PANEL H1R	Post Oak	06/29/95			555687083	3	
SUBPO135.DWG	QUICS REMOTE STATUS INPUT (6SMP2, + KEY) FD1072	Post Oak	04/26/95			555687083	3	
SUBPO110.DWG	138kV COLLEGE SOUTH LINE RELAYING & OCB O23000 DC SCHEMATIC	Post Oak	01/23/97			555687083	3	
SUBPO109.DWG	138kV COLLEGE STATION LINE RELAYING & OCB D21000 DC SCHEMATIC	Post Oak	01/17/97			555687083	3	
SUBPO103.DWG	INTERCONN DIAGRAM HWY 30 SWITCHGEAR ELEMENTARY DC CIRCUITS	Post Oak	05/11/95			555687083	3	
SUBPO115.DWG	BREAKER NUMBER 11	Post Oak	4/20/97			555686698	3	
SUBPO109-0.pdf	138kV COLLEGE STATION LINE RELAYING & OCB D21000 DC SCHEMATIC	Post Oak	01/17/97			555686698	3	
SUBPO162.DWG	WIRING DIAGRAM PANEL H2R	Post Oak	04/20/97			555686698	3	
SUBPO157.DWG	DUPLEX PANEL 5R (REAR) (SHT 10)	Post Oak	05/16/95			555686698	3	
SUBPO-48.DWG	WIRING DIAGRAM SYNCHRONIZING PANEL H1S	Post Oak	06/29/95			555686698	3	
SUBPO116.DWG	BREAKER NUMBER 10	Post Oak	04/20/97			555686698	3	
SUBPO119.DWG	BREAKER NUMBER 07	Post Oak	04/20/97			555686698	3	
SUBPO-94.DWG	ELEMENTARY AC CIRCUITS	Post Oak	05/10/95			555686698	3	
SUBPO134.DWG	QUICS REMOTE ANALOG INPUT (6AMP3) 	Post Oak	04/25/95			555686698	3	
SUBPO153.DWG	SWITCHGEAR DUPLEX PANEL 4F (SHT 4)	Post Oak	05/15/95			555686698	3	
SUBPO124.DWG	BREAKER NUMBER 02	Post Oak	04/20/97			555686171	3	
SUBPO-95.DWG	ELEMENTARY AC CIRCUITS FOR INTERCONN DIAGRAM HWY 30 SUBST. REMOTE STATION	Post Oak	05/09/95			555686171	3	
SUBPO156.DWG	SWITCHGEAR DUPLEX PANEL 5F (SHT 5)	Post Oak	05/15/95			555686171	3	
SUBPO123.DWG	BREAKER NUMBER 03	Post Oak	04/20/97			555686171	3	
SUBPO163.DWG	INTERCONNECTION PANEL H2R	Post Oak	01/27/97			555686171	3	
SUBPO104.DWG	INTERCONN DIAGRAM HWY 30 SWITCHGEAR ELEMENTARY DC CIRCUITS	Post Oak	05/11/95			555686171	3	
SUBPO131.DWG	FAN CONTROL WIRING SCHEMATIC	Post Oak	03/24/97			555686171	3	
SUBPO-99.DWG	ELEMENTART DC CIRCUITS	Post Oak	01/08/97			555686171	3	
SUBPO105.DWG	INTERCONN DIAGRAM HWY 30 SWITCHGEAR DC CIRCUITS & AC ACCESORIES	Post Oak	05/11/95			555686171	3	
SUBPO-91.DWG	INTERCONN DIAGRAM FOR HWY 30 REMOTE STATION	Post Oak	05/16/95			555686171	3	
SUBPO164-0.pdf	TERMINAL BLOCK LAYOUT PANEL H2R	Post Oak	05/13/91			555685747	3	
SUBPO137.DWG	QUICS REMOTE STATUS INPUT (6SMP2, + KEY)	Post Oak	04/26/95			555685747	3	
SUBPO147.DWG	CONTROL & RELAY PANELS 1R, 2R & 1S FRONT VIEW, BOM & NAMEPLATE LIST	Post Oak	01/24/97			555685747	3	
SUBPO151.DWG	DUPLEX PANEL 4R (SHT 8)	Post Oak	05/16/95			555685747	3	
SUBPO127.DWG	HIGHWAY 30 TRANSFORMER NO.3	Post Oak	03/11/97			555685747	3	
SUBPO145-1.pdf	CONTROL & RELAY PANEL ELEVATIONS PANELS 1R, & 2R	Post Oak	03/04/91			555685747	3	
SUBPO163-1.pdf	INTERCONNECTION PANEL H2R	Post Oak	01/27/97			555685747	3	
SUBPO164.DWG	TERMINAL BLOCK LAYOUT PANEL H2R	Post Oak	05/13/91			555685747	3	
SUBPO107.DWG	INTERCONN DIAGRAM FOR HWY 30 SUBSTATION ELECTRICAL SCHEMATIC 125VDC SF100 & SF200	Post Oak	05/18/95			555685747	3	
SUBPO106.DWG	INTERCONN DIAGRAM HWY 30 SWITCHGEAR ELEMENTARY DC CIRCUITS	Post Oak	05/10/95			555685747	3	
SUBPO136.DWG	QUICS REMOTE STATUS INPUT (6SMP2, + KEY)	Post Oak	04/26/95			555685301	3	
SUBPO138.DWG	QUICS REMOTE STATUS INPUT (6SMP2, + KEY)	Post Oak	04/28/95			555685301	3	
SUBPO139.DWG	QUICS REMOTE ANALOG INPUT (6AMP3)	Post Oak	04/25/95			555685301	3	
SUBPO165.DWG	WIRING DIAGRAM SYNCHRONIZING PANEL H1S	Post Oak	06/29/95			555685301	3	
SUBPO-96singleline.dwg	ONE LINE DIAGRAM	Post Oak	07/31/95			555685301	3	
SUBPO143.DWG	QUICS REMOTE RELAY OUTPUT (6ROP6)	Post Oak	04/26/95			555685301	3	
SUBPO122.DWG	BREAKER NUMBER 04	Post Oak	04/20/97			555685301	3	
SUBPO118.DWG	BREAKER NUMBER 08	Post Oak	04/20/97			555685301	3	
SUBPO150.DWG	SWITCHGEAR DUPLEX PANEL 3F (SHT 3)	Post Oak	05/15/95			555685301	3	
SUBPO158.DWG	METER CABINET NO.3 INFO METERING CABINET WIR'G DIAG.	Post Oak	06/29/95			555685301	3	
SUBPO133.DWG	CONTROL WIRING DIAGRAM	Post Oak	03/18/97			555684775	3	
SUBPO146.DWG	ONE-5 SECTION DUPLEX SWITCHBOARD (0141D8460)	Post Oak	05/25/95			555684775	3	
SUBPO160.DWG	INTERCONNECTION PANEL H1R	Post Oak	01/27/97			555684775	3	
SUBPO132.DWG	LTC SCHEMATIC DIAGRAM	Post Oak	03/25/97			555684775	3	
SUBPO121.DWG	BREAKER NUMBER 05	Post Oak	4/20/97			555684775	3	
SUBPO-88.DWG	XFMR 1 JUNCTION BOX LAYOUT	Post Oak	03/03/93			555684775	3	
SUBPO-98.dwg	138kV COLLEGE SOUTH LINE AC SCHEMATIC	Post Oak	01/24/97			555684775	3	
SUBPO111.DWG	138kV BUS DIFF. RELAYING & MOS S29RA1 & S29RA2 DC SCHEMATIC	Post Oak	01/23/97			555684775	3	
SUBPO152.DWG	DUPLEX PANEL 3R	Post Oak	04/28/95			555684775	3	
HWY-222.pdf	138kV COLLEGE STATION LINE RELAYING & OCB 021000 DC SCHEMATIC	Highway 30	1-11-91			555684136	3	
Sothsub3.dwg	COLSOUTH SUBSTATION TRF. #1 AND TRF. #2 METERING CURRENT CIRCUITS	Southwood Valley	05/01/91			555684121	3	
Southwood-Sub-Feeders.dwg	FEEDER LOCATIONS	Southwood Valley	08/10/05			555684118	3	
MEI-1143.dwg	BRYAN SOUTH SWITCH STATION AND SOUTHWOOD SUBSTATION SITE PLAN	Southwood	07/03/95			555683073	3	
MEI-3088.dwg	C.S. SWITCH STATION, GREENS PRAIRIE SOUTHWOOD VALLEY SUBSTATIONS FOUNDATION AND FENCE DETAILS	Southwood	07/14/99			555683071	3	
MEI-1124.dwg	SOUTHWOOD SUBSTATION BRYAN SOUTH SWITCH STATION CONTROL HOUSE-PLAN	Southwood	06/27/95			555683065	3	
MEI-1633.dwg	138kV SYSTEM RELAYING ONE-LINE DIAGRAM	Southwood	06/29/95			555683064	3	
MEI-3016.dwg	SOUTHWOOD VALLEY SUBSTATION METERING REVISIONS SECTION VIEWS	Southwood	07/14/95			555683058	3	
MEI-3148.dwg	SOUTHWOOD VALLEY SUBSTATION CONDUIT PLAN	Southwood	06/29/95			555683042	3	
MEI-3146.dwg	SOUTHWOOD VALLEY SUBSTATION SUBSTATION GROUNDING-PLAN	Southwood	06/26/95			555683042	3	
MEI-1141.dwg	SOUTHWOOD SUBSTATION ONE LINE DIAGRAM	Southwood	04/29/96			555683042	3	
MEI-3145.dwg	SOUTHWOOD VALLEY SUBSTATION ANCHOR BOLT PLAN	Southwood	07/07/95			555683037	3	
MEI-1145.dwg	SOUTHWOOD SUBSTATION PLOT PLAN	Southwood	06/26/95			555683032	3	
MEI-1126.dwg	BRYAN SOUTH SWITCH STATION & SOUTHWOOD SECTIONS	Southwood	07/06/95			555683030	3	
MEI-3014-R1-Metering-Revision-Layout-Plan.dwg	SOUTHWOOD VALLEY SUBSTATION METERING REVISION LAYOUT-PLAN	Southwood	05/17/99		Updated MEI-3014	555683025	3	
MEI-3014.dwg	SOUTHWOOD VALLEY SUBSTATION METERING REVISION LAYOUT-PLAN	Southwood	05/17/99			555683019	3	
MEI-4028.dwg	EPS METERING PROPOSAL-ONE-LINE DRAWING TDSP PROJECT # CSP2 COLLEGE STATION SOUTHWOOD VALLEY	Southwood	04/24/01			555683015	3	
MEI-1137.dwg	BRYAN SOUTH SWITCH STATION ANCHOR BOLT PLAN	Southwood	07/10/95			555683013	3	
MEI-1133.dwg	BRYAN SOUTH SWITCH STATION FOUNDATION LOCATIONS	Southwood	07/10/95			555683011	3	
SUBSO-09.DWG	SUBSTATION LAYOUT ELEVATION VIEW	Southwood Valley	06/23/95			555682532	3	
SUBSO-30(old).DWG	138kV POST OAK LINE RELAYING & OCB D32000 CONTROL DC SCHEMATIC	Southwood Valley	06/08/95			555682532	3	
SUBSO-70.DWG	LANGFORD-BREAKER NO.1 TYPE "R" VACUUM BREAKER, 230 V.A.C. CLOSE, D.C. TRIP CONNECTION DIAGRAM	Southwood Valley	06/21/95			555682532	3	
SUBSO-78.DWG	BREAKER NO.5 TYPE "R" VACUUM BREAKER, 230 V.A.C. CLOSE, D.C. TRIP CONNECTION DIAGRAM	Southwood Valley	07/05/95			555682532	3	
SUBSO-55(new).DWG	WIRING DIAGRAM PANEL CSC4F	Southwood Valley	06/08/95			555682532	3	
SUBSO-28(old).DWG	138kV POST OAK LINE AC SCHEMATIC	Southwood Valley	06/08/95			555682532	3	
SUBSO-22.DWG	STEEL DETAILS LOWER MOUNT SYNCHRONIZING CABINET (CSC1S)	Southwood Valley	06/08/95			555682532	3	
SUBSO-07.DWG	SOUTHWOOD SUBSTATION FOUNDATION LOCATIONS	Southwood Valley	07/14/95			555682532	3	
SUBSO-31(old).DWG	OVERCURRENT RELAYS ACCURRENT SCHEMATIC TRANSFORMERS #1 & #2	Southwood Valley	05/30/95			555682532	3	
SUBSO-50(new).DWG	SOUTHWOOD SUBSTATION WIRING DIAGRAM PANEL 1F	Southwood Valley	06/07/95			555682532	3	
SUBSO-90.DWG	CONTROL WIRING DIAGRAM`	Southwood Valley	01/04/95			555682532	3	
SUBSO-72.DWG	BREAKER NO.2 TYPE "R" VACUUM BREAKER, 230 V.A.C. CLOSE, D.C. TRIP CONNECTION DIAGRAM	Southwood Valley	06/30/95			555681627	3	
SUBSO-52(old).DWG	WIRING DIAGRAM PANEL CSC4F	Southwood Valley	06/08/95			555681627	3	
SUBSO-20.DWG	RELAY AND CONTROL EQUIPMENT FABRICATION DETAILS	Southwood Valley	06/03/95			555681627	3	
SUBSO-40(new).DWG	CIRCUIT SWITCHER NO.2 CONTROL SCHEMATIC	Southwood Valley	06/01/95			555681627	3	
SUBSO-41.DWG	PILOT WIRE TRANSFER TRIP AND TRANSFORMER SUDDEN PRESSURE SCHEMATIC	Southwood Valley	05/31/95			555681627	3	
SUBSO-64.DWG	QUICS REMOTE RELAY OUTPUT (6ROP6)	Southwood Valley	05/30/95			555681627	3	
SUBSO-39(new).DWG	CIRCUIT SWITCHER NO.1 CONTROL SCHEMATIC	Southwood Valley	05/31/95			555681627	3	
SUBSO-51(old).DWG	SOUTHWOOD SUBSTATION WIRING DIAGRAM PANEL 2F	Southwood Valley	06/07/95			555681627	3	
SUBSO-62.DWG	SOUTHWOOD SUBSTATION REMOTE STATION	Southwood Valley	11/14/96			555681627	3	
SUBSO-56(new).DWG	TERMINAL BLOCK LAYOUT PANEL CSC4F	Southwood Valley	06/08/95			555681627	3	
SUBSO-54(new).DWG	INTERCONNECTION DIAGRAM PANEL CSC4F	Southwood Valley	06/28/95			555681215	3	
SUBSO-11.DWG	15kV DISTRIBUTION BAY DETAILS	Southwood Valley	07/06/95			555681215	3	
SUBSO-27.DWG	THREE LINE DIAGRAM (CONT'D) 	Southwood Valley	05/30/95			555681215	3	
SUBSO-48.DWG	138kV POST OAK LINE RELAYING & OCB 032000 CONTROL DC SCHEMATIC	Southwood Valley	01/04/95			555681215	3	
SUBSO-24(new).DWG	ONE-LINE DIAGRAM	Southwood Valley	01/04/95			555681215	3	
SUBSO-80.DWG	BREAKER NO.6 TYPE "R" VACUUM BREAKER RELAYED RECLOSING-CONNECTION DIAGRAM	Southwood Valley	07/05/95			555681215	3	
SUBSO-46(old).DWG	138kV MOS S39RA2 & BUS DIFFERENTIAL RELAYING DC SCHEMATIC 	Southwood Valley	06/08/95			555681215	3	
SUBSO-23.DWG	SUBSTATION ADDITION METER CABINET-FAB. DETAILS	Southwood Valley	07/11/95			555681215	3	
SUBSO-45.DWG	TRANSFORMER NO.2 AND BUS RELAY SCHEMATIC	Southwood Valley	06/01/95			555681215	3	
SUBSO-18.DWG	HWY 30 & SOUTHWOOD 138 kV SWITCH DETAILS	Southwood Valley	07/06/95			555681215	3	
SUBSO-58.DWG	SOUTHWOOD SUBSTATION WIRING DIAGRAM PANEL 3R	Southwood Valley	07/06/95			555680627	3	
SUBSO-29(old).DWG	GRPR LINE AC SCHEMATIC	Southwood Valley	06/29/95			555680627	3	
SUBSO-74.DWG	WELCH NORTH BREAKER NO.3 TYPE "R" VACUUM BREAKER, 230 V.A.C. CLOSE D.C. TRIP CONNECTION DIAGRAM	Southwood Valley	06/30/95			555680627	3	
SUBSO-33.DWG	SOUTHWOOD SUBSTATION TRANSFORMER #1 & TRANSFORMER #2 METERING CURRENT CIRCUITS	Southwood Valley	06/01/95			555680627	3	
SUBSO-76.DWG	WELCH SOUTH BREAKER NO. 4 TYPE "R" VACUUM BREAKER, 230 V.A.C., CLOSE D.C. TRIP CONNECTION DIAGRAM	Southwood Valley	07/05/95			555680627	3	
SUBSO-66.DWG	QUICS REMOTE ANALOG INPUT (6AMP3)	Southwood Valley	05/30/95			555680627	3	
SUBSO-57(new).DWG	SOUTHWOOD SUBSTATION WIRING DIAGRAM PANEL 5F	Southwood Valley	06/06/95			555680627	3	
SUBSO-37(new).DWG	SOUTHWOOD SUBSTATION 138kV GREENS PRARIE LINE RELAYING AND OCB BRSO-8010 CONTROL DC SCHEMATIC	Southwood Valley	06/29/95			555680627	3	
SUBSO-03.DWG	SOUTHWOOD SUBSTATION GROUNDING-PLAN	Southwood Valley	06/26/95			555680627	3	
SUBSO-51(new).DWG	SOUTHWOOD SUBSTATION WIRING DIAGRAM PANEL 2F	Southwood Valley	06/07/95			555680627	3	
SUBSO-25.DWG	SOUTHWOOD SUBSTATION SERVICE CIRCUITS	Southwood Valley	07/06/95			555680627	3	
SUBSO-94.DWG	CM-4A SCHEMATIC & WIRING DIAGRAM 125VDC MOTOR & CONTROL	Southwood Valley	06/22/95			555680627	3	
SUBSO-06.DWG	FOUNDATION DETAILS	Southwood Valley	07/05/95			555679925	3	
SUBSO-14.DWG	CONTROL HOUSE FOUNDATION PLAN	Southwood Valley	07/03/95			555679925	3	
SUBSO-19.DWG	FABRICATION DETAILS	Southwood Valley	06/07/95			555679925	3	
SUBSO-21.DWG	METER CABINET FABRICATION DETAILS	Southwood Valley	06/18/95			555679925	3	
SUBSO-86.DWG	DRIVE-CONTROL CABINET WIRING DIAGRAM FOR AUTOMATIC CONTROL OF TYPE 550 CS LTC MECHANISM SPEC: 15022 ORDER: C-06219 McGRAW EDISON TRANSFORMER	Southwood Valley	06/28/95			555679925	3	
SUBSO-08.DWG	SOUTHWOOD SUBSTATION ANCHOR BOLT PLAN	Southwood Valley	07/07/95			555679925	3	
SUBSO-12.DWG	SOUTHWOOD SUBSTATION ELEVATION VIEWS	Southwood Valley	07/06/95			555679925	3	
SUBSO-04.DWG	SOUTHWOOD SUBSTATION CONDUIT PLAN	Southwood Valley	06/29/95			555679925	3	
SUBSO-10.DWG	STEEL DETAILS PANEL 3F	Southwood Valley	06/08/95			555679925	3	
SUBSO-02.DWG	SOUTHWOOD SUBSTATION ENTRANCE DRIVE	Southwood Valley	06/29/95			555679682	3	
SUBSO-29(new).DWG	GRPR LINE AC SCHEMATIC	Southwood Valley	06/29/95			555678567	3	
SUBSO-28(new).DWG	138kV POST OAK LINE AC SCHEMATIC	Southwood Valley	06/08/95			555678567	3	
SUBSO-26.DWG	TRANSFORMER ONE THREE LINE DIAGRAM	Southwood Valley	05/30/95			555678567	3	
SUBSO-30(new).DWG	138kv POST OAK LINE RELAYING AND OCB D32000 CONTROL DC SCHEMATIC	Southwood Valley	06/08/95			555678567	3	
SUBSO-34.DWG	SOUTHWOOD SUBSTATION TRANSFORMER #1 & TRANSFORMER #2 METERING CURRENT CIRCUITS	Southwood Valley	06/01/95			555678566	3	
SUBSO-32.DWG	TRANSFORMERS #1 AND #2 OVERVOLTAGE RELAYS POTENTIAL CIRCUIT	Southwood Valley	05/30/95			555678566	3	
SUBSO-36.DWG	SOUTHWOOD SUBSTATION DISTRIBUTION LINE METERING CURRENT CIRCUIT	Southwood Valley	06/01/95			555678566	3	
SUBSO-31(new).DWG	OVERCURRENT RELAYS AC CURRENT SCHEMATIC TRANSFORMERS #1 AND #2	Southwood Valley	05/30/95			555678566	3	
SUBSO-37(old).DWG	SOUTHWOOD SUBSTATION 138kV GREENS PRARIE LINE RELAYING & OCB BRSO-8010 CONTROL DC SCHEMATIC	Southwood Valley	06/29/95			555678566	3	
SUBSO-46(new).DWG	138kV MOS S39RA2 and BUS DIFFERENTIAL RELAYING DC SCHEMATIC	Southwood Valley	06/08/95			555677734	3	
SUBSO-42(new).DWG	CS #1 FAILURE AND OVERCURRENT DC SCHEMATIC	Southwood Valley	05/31/95			555677734	3	
SUBSO-40(old).DWG	CIRCUIT SWITCHER NO.2 CONTROL SCHEMATIC	Southwood Valley	06/01/95			555677734	3	
SUBSO-49.DWG	COLLEGE STATION CONTROL PNL 3F FRONT VIEW, B.O.M. & N.P. LIST	Southwood Valley	06/08/95			555677734	3	
SUBSO-44.DWG	TRANSFORMER NO.1 AND BUS RELAY SCHEMATIC	Southwood Valley	05/30/95			555677734	3	
SUBSO-47.DWG	RELAY & CONTROL EQUIPMENT BILL OF MATERIAL	Southwood Valley	05/30/95			555677734	3	
SUBSO-38.DWG	138kV MOS DC SCHEMATIC	Southwood Valley	06/29/95			555677734	3	
SUBSO-43(new).DWG	CS #2 FAILURE AND OVERCURRENT DC SCHEMATIC	Southwood Valley	06/0195			555677734	3	
SUBSO-50(old).DWG	SOUTHWOOD SUBSTATION WIRING DIAGRAM PANEL 1F	Southwood Valley	06/07/95			555677734	3	
SUBSO-39(old).DWG	CIRCUIT SWITCHER NO.1 CONTROL SCHEMATIC	Southwood Valley	05/31/95			555677734	3	
SUBSO-53.DWG	TERMINAL BLOCK LAYOUT PANEL CSC3F	Southwood Valley	06/08/95			555676969	3	
SUBSO-63.DWG	QUICS REMOTE RELAY DC POWER INPUT (6TM2)	Southwood Valley	05/30/95			555676969	3	
SUBSO-61.DWG	SOUTHWOOD SUBSTATION WIRING DIAGRAM METER CABINET #2	Southwood Valley	06/06/95			555676969	3	
SUBSO-65.DWG	QUICS REMOTE RELAY OUTPUT (6ROP5)	Southwood Valley	05/30/95			555676969	3	
SUBSO-52(new).DWG	WIRING DIAGRAM PANEL CSC3F	Southwood Valley	06/08/95			555676969	3	
SUBSO-54(old).DWG	INTERCONNECTION DIAGRAM PANEL CSC4F	Southwood Valley	06/28/95			555676969	3	
SUBSO-57(old).DWG	SOUTHWOOD SUBSTATION WIRING DIAGRAM PANEL 5F	Southwood Valley	06/06/95			555676969	3	
SUBSO-55(old).DWG	WIRING DIAGRAM PANEL CSC4F	Southwood Valley	06/08/95			555676969	3	
SUBSO-56(old).DWG	TERMINAL BLOCK LAYOUT PANEL CSC4F	Southwood Valley	06/08/95			555676969	3	
SUBSO-69.DWG	LANGFORD BREAKER NO.1 TYPE "R" VACUUM BREAKER RELAYED RECLOSING-CONNECTION DIAGRAM	Southwood Valley	06/29/95			555675900	3	
SUBSO-71.DWG	BREAKER NO.2 TYPE "R" VACUUM BREAKER RELAYED RECLOSING-CONNECTION DIAGRAM	Southwood Valley	06/30/95			555675900	3	
SUBSO-75.DWG	WELCH SOUTH BREAKER NO.4 TYPE "R" VACUUM BREAKER RELAYED RECLOSING-CONNECTION DIAGRAM	Southwood Valley	07/05/95			555675899	3	
SUBSO-83.DWG	RIO GRANDE BREAKER NO.8 TYPE "R" VACUUM BREAKER, 230 V.A.C. CLOSE, D.C. TRIP CONNECTION DIAGRAM	Southwood Valley	07/05/95			555675899	3	
SUBSO-85.DWG	LTC SCHEMATIC DIAGRAM 550-CS (McGRAW ED#CZ0408771)	Southwood Valley	06/28/95			555675899	3	
SUBSO-73.DWG	WELCH NORTH BREAKER NO. 3 TYPE "R" VACUUM BREAKER RELAYED RECLOSING-CONNECTION DIAGRAM	Southwood Valley	06/29/95			555675899	3	
SUBSO-79.DWG	LANGFORD BREAKER NO.6 TYPE "R" VACUUM BREAKER, 230 V.A.C. CLOSE, D.C. TRIP CONNECTION DIAGRAM	Southwood Valley	07/05/95			555675899	3	
SUBSO-81.DWG	LONGMIRE BREAKER NO.7 TYPE "R" VACUUM BREAKER, 230 V.A.C. CLOSE, D.C. TRIP CONNECTION DIAGRAM	Southwood Valley	07/05/95			555675899	3	
SUBSO-77.DWG	BREAKER NO.5 TYPE "R" VACUUM BREAKER RELAYED RECLOSING-CONNECTION DIAGRAM	Southwood Valley	07/05/95			555675899	3	
SUBSO-89.DWG	FAN CONTROL WIRING DIAGRAM	Southwood Valley	06/29/95			555674260	3	
SUBSO-93.DWG	CIRCUIT SWITCHER NO. 2 S & C SWITCH OPERATOR TYPE CS-1A AND CS-1O WITH SHUNT TRIP DETAIL WIRING DIAGRAM	Southwood Valley	06/29/95			555674260	3	
SUBSO-95.DWG	SCHEMATIC DIAGRAM FOR MO-10 MOTOR MECHANISM D.C. OPERATION COMMON MOTOR & CONTROL SUPPLY (DYNAMIC BRAKING)	Southwood Valley	12/03/93			555674260	3	
SUBSO-87.DWG	SWING PANEL WIRING DIAGRAM	Southwood Valley	06/29/95			555674260	3	
MEI-6357-Greens Prairie AC Schematic_Rev0.3.dwg		Greens Prairie				555753136	2	
MEI-6812.dwg		Greens Prairie				555753136	2	
SUBGP-96.DWG		Greens Prairie				555753136	2	
MEI-6618VOID.dwg		Greens Prairie				555753136	2	
SUBGP-75.DWG		Greens Prairie				555753136	2	
SUBGP-71.DWG		Greens Prairie				555753136	2	
SUBGP-130.DWG		Greens Prairie				555753136	2	
SUBGP-134.DWG		Greens Prairie				555753136	2	
SUBGP-129.DWG		Greens Prairie				555753136	2	
MEI-7132-Panel 1R Wiring TB_Rev.0.3.dwg		Greens Prairie				555753136	2	
SUBGP-139.dwg		Greens Prairie				555753136	2	
SUBGP-131.DWG		Greens Prairie				555753136	2	
SUBGP-62.dwg		Greens Prairie				555753136	2	
MEI-6590.dwg		Greens Prairie				555753136	2	
MEI-3149R.dwg		Greens Prairie				555753136	2	
MEI-6361.dwg		Greens Prairie				555753136	2	
SUBGP-111.DWG		Greens Prairie				555753136	2	
SUBGP-91.DWG		Greens Prairie				555753136	2	
SUBGP-86.dwg		Greens Prairie				555753136	2	
SUBGP-101.DWG		Greens Prairie				555753136	2	
MEI-6353-Panels 1F-6R Elevation_Rev.0.3.dwg		Greens Prairie				555753136	2	
MEI-7128-Greens Prairie Oneline_Rev.0.3 (ercot submittal).dwg		Greens Prairie				555753136	2	
MEI-6658 AB.dwg		Greens Prairie				555753136	2	
SUBGP-39.dwg		Greens Prairie				555753136	2	
MEI-6353REARPANELSGP.dwg		Greens Prairie				555753136	2	
MEI-6660.dwg		Greens Prairie				555753136	2	
MEI-6233.dwg		Greens Prairie				555753136	2	
SUBGP-128.dwg		Greens Prairie				555753136	2	
MEI-7128DEMO.dwg		Greens Prairie				555753136	2	
SUBGP-60R.DWG		Greens Prairie				555753136	2	
SUBGP-68.dwg		Greens Prairie				555753136	2	
SUBGP-99.DWG		Greens Prairie				555753136	2	
MEI-6661-Greens Prairie DC Schmeatic 2_Rev.0.3.dwg		Greens Prairie				555753136	2	
SUBGP-80.dwg		Greens Prairie				555753136	2	
MEI-3149RDEMO.dwg		Greens Prairie				555753136	2	
SUBGP-138.DWG		Greens Prairie				555753136	2	
MEI-6676.dwg		Greens Prairie				555753136	2	
MEI-7128-Greens Prairie Oneline_Rev.0.4.dwg		Greens Prairie				555753136	2	
SUBGP-100.DWG		Greens Prairie				555753136	2	
SUBGP-133.dwg		Greens Prairie				555753136	2	
MEI-6813.dwg		Greens Prairie				555753136	2	
SUBGP-59.DWG		Greens Prairie				555753136	2	
MEI-4029.dwg		Greens Prairie				555753136	2	
MEI-6348.dwg		Greens Prairie				555753136	2	
MEI-6361 REVISED3 20 07.dwg		Greens Prairie				555753136	2	
SUBGP-63.DWG		Greens Prairie				555753136	2	
SUBGP-67.DWG		Greens Prairie				555753136	2	
SUBGP-136.DWG		Greens Prairie				555753136	2	
MEI-6710.dwg		Greens Prairie				555753136	2	
SUBGP-87.DWG		Greens Prairie				555753136	2	
SUBGP-84.DWG		Greens Prairie				555753136	2	
MEI-7130-Panel 6R Wiring TB_Rev.0.3.dwg		Greens Prairie				555753136	2	
SUBGP-109.DWG		Greens Prairie				555753136	2	
MEI-6007.DWG		Greens Prairie				555753136	2	
SUBGP-82.DWG		Greens Prairie				555753136	2	
SUBGP-108.DWG		Greens Prairie				555753136	2	
MEI-6045.dwg		Greens Prairie				555753136	2	
SUBGP-88.DWG		Greens Prairie				555753136	2	
SUBGP-60VOID.dwg		Greens Prairie				555753136	2	
